10 25 1.95, 14 41 11.56, 12 40 6.09, 9 93 1.16, 11 16 7.44, 11 23 3.83, 5 27 1.54, ,,,,,,,,,,,,,,,,,,,,,,,,
10 41 3.43, 14 32 16.16, 14 35 7.42, 18 70 4.0, 12 49 2.26, 1 18 1.33, 7 13 1.42, 15 30 1.03, 8 56 4.19, 8 63 5.14, 8 65 6.44, 8 52 4.48, 8 45 3.53, 8 43 2.72, 6 24 1.11, 6 23 1.95, 6 18 0.63, 6 11 1.39, 17 18 4.15, 17 14 4.79, 17 23 4.12, 4 39 5.6, 16 42 6.03, 2 52 11.28, 2 96 6.48, 2 31 6.03, 11 27 9.29, 11 31 7.62, 5 9 0.85, 5 15 3.03, 5 11 2.65, 5 12 3.77
10 61 0.58, 12 35 4.51, 7 13 2.11, 18 88 0.78, 18 80 1.56, 12 55 4.49, 7 12 1.07, 15 23 1.94, 15 26 1.51, 15 31 3.24, 17 27 1.77, 17 32 2.47, 17 18 1.01, 17 26 0.96, 17 24 1.96, 17 35 3.58, 17 30 1.97, 17 38 2.67, 17 14 2.74, 17 15 0.89, 4 36 0.39, 11 33 0.28, 11 38 1.11, 11 20 0.3, 5 12 1.47, ,,,,,,
10 48 5.41, 14 22 7.94, 12 34 5.75, 12 31 0.86, 12 48 7.54, 12 34 8.8, 12 43 4.69, 1 38 1.28, 1 33 1.66, 1 33 1.68, 1 47 0.12, 1 29 2.23, 1 33 0.45, 7 7 4.9, 13 61 3.13, 15 22 2.56, 6 30 2.2, 6 11 0.9, 4 29 3.36, 13 46 0.47, 8 40 4.06, 8 41 3.41, 8 65 6.13, 8 59 4.81, 8 66 6.39, 8 55 3.51, 6 23 2.26, 6 18 0.61, 6 34 1.86, 6 25 0.88, 4 56 1.93, 16 38 1.66
14 38 5.52, 14 65 3.79, 12 54 0.46, 12 54 2.16, 12 54 2.13, 12 55 6.39, 12 54 8.68, 12 21 5.48, 12 39 3.21, 1 77 3.47, 1 87 2.12, 1 84 2.82, 1 53 1.7, 9 103 8.71, 2 46 4.32, 11 20 0.64, 11 22 1.08, 11 17 0.11, 11 29 0.1, ,,,,,,,,,,,,
10 35 3.58, 10 33 6.27, 10 46 3.34, 14 40 8.41, 12 45 8.02, 12 58 4.78, 12 34 0.04, 12 43 1.92, 12 53 3.68, 12 46 7.05, 12 62 2.78, 1 102 1.5, 1 63 1.82, 15 36 3.54, 15 37 1.81, 15 22 4.36, 15 56 3.91, 8 34 8.96, 8 41 2.83, 8 43 3.42, 8 35 2.81, 6 66 0.34, 17 20 5.33, 17 42 7.31, 17 23 6.41, 16 59 2.63, 16 54 7.24, 5 26 2.48, 5 22 0.35, ,,
12 38 3.87, 12 32 3.05, 1 37 0.76, 7 8 4.4, 13 30 1.43, 13 47 1.69, 6 34 1.32, 6 28 1.26, 6 28 2.58, 6 9 1.39, 6 25 1.18, 6 27 1.36, 6 15 2.6, 17 23 7.16, 6 23 1.88, 6 25 1.77, 6 31 0.33, 4 59 6.01, 4 49 5.15, 4 66 0.93, ,,,,,,,,,,,
14 43 4.9, 12 39 6.27, 12 48 3.1, 1 88 1.9, 7 41 1.41, 7 32 1.45, 8 54 1.57, 6 76 0.18, 4 43 2.24, 16 69 0.93, 9 104 4.69, 9 83 6.72, 2 59 5.61, 2 62 5.3, 2 84 6.23, 2 61 2.07, ,,,,,,,,,,,,,,,
10 35 7.24, 10 27 6.19, 14 42 9.43, 18 42 3.08, 18 75 1.21, 15 35 3.01, 17 26 4.29, 17 33 4.72, 17 24 6.92, 6 80 0.05, 3 30 3.52, 3 42 4.03, 3 49 3.6, ,,,,,,,,,,,,,,,,,,
10 53 5.89, 15 28 3.79, 15 25 3.03, 15 38 5.0, 15 23 0.62, 8 56 2.78, 8 80 4.45, 8 58 2.95, 8 59 0.71, 6 28 1.35, 17 27 2.55, 2 65 12.63, 5 13 3.26, 3 29 4.23, ,,,,,,,,,,,,,,,,,
 17 42 7.61, 3 64 2.44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 34 6.3, 12 42 0.4, 1 41 0.95, 7 10 6.08, 13 57 2.23, 13 44 0.94, 13 33 0.59, 15 29 2.56, 15 14 3.03, 8 35 5.17, 6 21 0.7, 6 29 1.3, 4 72 1.57, 4 63 1.15, 16 39 5.23, 16 25 6.41, 16 32 5.1, 2 71 6.9, 2 58 0.88, 2 73 2.43, 2 91 2.15, 2 62 7.07, 2 90 5.45, 2 100 7.67, 2 102 3.19, 2 85 10.95, 2 90 0.55, 2 105 4.51, 2 98 12.54, 2 53 7.39, 2 82 6.3, 2 67 9.59
10 37 6.78, 18 55 5.03, 12 67 9.03, 12 74 3.47, 13 20 2.46, 15 40 3.31, 8 19 3.35, 6 72 1.58, 6 53 2.22, 17 36 8.59, 17 20 8.95, 17 33 7.1, 16 33 6.35, 9 104 2.74, 5 32 0.8, ,,,,,,,,,,,,,,,,
10 28 1.03, 10 29 0.56, 1 47 1.87, 1 77 1.81, 7 54 1.07, 15 43 2.13, 15 65 3.29, 15 25 4.98, 15 56 3.49, 15 21 2.21, 15 19 3.24, 6 90 1.67, 17 30 1.83, 16 66 0.79, 11 18 1.33, 5 40 2.04, 5 22 1.21, 3 52 1.96, 3 40 7.38, 3 48 4.96, ,,,,,,,,,,,
10 40 6.65, 10 42 4.87, 10 62 3.58, 14 43 14.74, 18 53 8.09, 18 62 4.14, 18 40 3.82, 1 79 0.56, 7 44 4.5, 7 20 4.64, 13 34 1.25, 15 44 2.33, 15 49 3.32, 15 18 2.24, 17 25 3.36, 17 31 3.79, 17 17 6.73, 17 44 4.71, 17 32 7.38, 17 41 5.95, 17 26 5.37, 17 29 8.38, 17 34 5.82, 17 36 6.52, 16 61 8.61, 3 20 5.02, ,,,,,
10 32 4.53, 17 36 6.95, 4 65 2.24, 16 53 6.14, 9 90 1.16, 9 77 2.64, 9 83 2.0, 9 101 0.57, 9 48 2.1, 2 39 12.5, 2 66 3.07, 2 82 7.93, ,,,,,,,,,,,,,,,,,,,
 17 34 3.66, 17 22 1.08, 17 24 6.83, 17 26 8.24, 4 51 2.97, 4 34 7.38, 4 60 3.86, 16 52 4.69, 9 25 1.51, 11 20 11.95, 5 15 5.06, 5 11 4.5, ,,,,,,,,,,,,,,,,,,,
10 41 1.14, 14 29 5.54, 18 54 0.75, 18 59 1.69, 18 31 0.25, 18 54 0.69, 18 67 0.94, 13 51 1.58, 15 29 2.29, 15 31 1.89, 15 18 3.21, 15 24 5.98, 15 24 1.38, 6 27 1.9, 17 26 1.36, 17 22 1.14, 17 28 1.12, 17 22 0.74, 17 38 1.56, 17 17 2.45, 16 33 0.12, 4 20 1.01, 16 30 0.56, 2 61 1.58, 2 69 0.93, 3 49 3.22, ,,,,,
14 25 11.34, 12 37 5.7, 12 44 6.84, 1 30 0.92, 7 11 6.76, 13 59 1.98, 15 30 3.15, 15 25 0.43, 15 29 2.04, 6 29 1.36, 17 30 6.39, 17 19 6.64, 17 21 4.71, 13 76 1.32, 15 32 0.65, 8 23 0.04, 8 20 5.15, 8 63 2.8, 8 43 6.83, 6 32 0.46, 6 36 0.87, 6 40 1.88, 6 30 1.55, 8 65 6.75, 8 57 3.01, 6 28 2.57, 17 25 4.96, 17 19 7.04, 16 46 6.9, 16 34 5.84, 7 16 4.1, 13 34 2.88
10 35 4.07, 14 18 10.21, 18 61 7.68, 18 47 1.89, 18 40 1.91, 7 8 2.96, 13 41 2.15, 8 48 4.66, 6 25 0.5, 6 27 0.82, 17 25 3.25, 4 47 1.91, 16 23 1.49, 16 36 3.92, 2 47 6.51, 2 40 4.01, 3 40 5.67, 3 36 2.59, ,,,,,,,,,,,,,
14 68 9.71, 1 75 0.18, 1 93 0.89, 1 87 0.32, 1 74 1.06, 1 98 1.89, 13 43 1.42, 15 35 3.49, 8 33 4.02, 6 64 2.38, 17 30 7.47, ,,,,,,,,,,,,,,,,,,,,
14 18 4.41, 14 25 4.04, 14 38 5.24, 14 30 4.98, 14 32 3.68, 10 37 1.35, 14 39 1.59, 18 60 0.72, 12 40 0.67, 1 40 3.14, 1 31 2.78, 1 31 1.44, 1 24 1.53, 1 36 0.79, 1 43 2.04, 7 8 0.53, 13 52 1.84, 6 23 2.46, 6 31 1.75, 6 19 2.0, 6 30 1.77, 6 26 1.52, 4 51 1.53, 16 41 0.53, 16 48 0.59, 16 36 1.13, 16 35 0.76, 16 45 1.28, 9 28 2.09, 9 16 3.63, 9 28 5.62, 2 83 3.62
10 41 0.88, 14 29 1.37, 18 60 2.17, 12 34 2.1, 12 39 3.98, 1 43 0.58, 1 39 3.72, 1 26 0.51, 4 60 1.86, ,,,,,,,,,,,,,,,,,,,,,,
 14 33 5.04, 14 27 4.04, 12 37 3.52, 1 47 0.3, 1 24 2.6, 1 28 3.32, 1 24 0.76, 7 14 1.61, 7 15 1.33, 13 50 1.33, 6 29 1.46, 6 21 0.5, 6 32 2.41, 6 31 1.35, 6 27 0.49, 6 31 0.63, 6 24 0.88, 17 14 0.69, 4 51 2.08, 4 42 0.73, 16 34 0.42, 16 41 0.23, 9 28 3.15, 9 36 6.39, 9 25 6.04, 9 23 5.49, 1 26 1.27, 1 41 1.71, 7 9 0.91, 7 10 2.04, 13 65 1.01, 13 37 1.6
10 47 1.67, 15 28 3.13, 6 17 1.95, 17 35 3.02, 17 32 7.24, 16 46 0.78, 16 31 5.5, 16 32 2.49, 16 47 7.58, 9 39 2.02, 9 23 1.41, 2 84 9.04, 5 14 3.61, 5 12 3.36, ,,,,,,,,,,,,,,,,,
10 63 3.97, 10 39 2.55, 14 24 7.6, 18 46 6.0, 12 17 2.76, 12 30 5.16, 13 39 2.34, 15 23 2.14, 5 6 2.37, 5 12 2.84, 5 12 4.63, 5 7 2.25, ,,,,,,,,,,,,,,,,,,,
10 35 5.3, 10 48 7.18, 14 32 2.91, 18 69 10.01, 18 62 5.22, 12 39 2.33, 12 25 3.58, 1 40 1.02, 1 28 0.68, 1 27 1.62, 15 26 2.92, 8 56 5.34, 8 36 7.04, 8 66 5.41, 6 36 0.45, 6 26 0.89, 17 26 7.55, 17 34 8.56, 9 24 1.44, 11 19 8.96, 11 33 7.22, 5 9 3.87, 3 35 7.02, ,,,,,,,,
10 34 3.86, 14 55 12.0, 18 59 8.32, 12 62 6.55, 12 39 3.92, 1 77 0.97, 13 34 1.72, 13 49 2.69, 15 20 2.86, 17 35 6.22, 17 39 4.16, 17 34 3.92, 17 21 5.25, ,,,,,,,,,,,,,,,,,,
10 21 4.17, 14 53 6.4, 14 40 18.29, 14 41 4.43, 14 39 7.5, 4 59 5.83, 16 50 4.96, 9 106 2.02, 9 12 1.93, 9 93 0.51, 9 109 0.81, 2 59 0.8, 2 43 18.46, 2 49 6.82, 2 36 4.76, ,,,,,,,,,,,,,,,,
14 33 5.42, 14 23 7.36, 18 52 0.76, 18 54 5.42, 1 27 0.83, 1 26 0.98, 7 15 5.55, 7 9 5.52, 13 39 1.15, 15 21 2.2, 8 44 1.05, 8 62 2.03, 8 30 5.31, 17 33 1.74, ,,,,,,,,,,,,,,,,,
10 55 1.02, 10 52 1.06, 14 27 3.37, 12 27 3.42, 1 50 3.11, 1 12 2.06, 1 25 0.17, 1 32 1.7, 1 28 2.55, 1 32 0.83, 15 25 3.23, 17 27 1.29, 4 50 2.13, 2 72 2.85, 5 11 2.63, 3 33 3.38, ,,,,,,,,,,,,,,,
10 45 1.15, 14 26 1.63, 12 44 6.76, 12 37 4.51, 12 29 2.73, 12 45 3.24, 12 36 5.18, 1 45 3.33, 13 60 1.46, 15 24 3.84, 15 30 2.6, 15 22 2.49, 8 49 1.85, 6 26 0.61, 1 23 3.23, 7 9 1.3, 13 55 1.26, 6 28 0.55, 17 26 0.78, 16 48 1.13, 16 54 1.37, 16 32 1.02, 16 39 0.86, 11 28 0.39, 3 41 6.14, ,,,,,,
10 40 5.27, 14 31 1.32, 14 16 25.47, 12 41 4.66, 12 23 7.6, 12 47 6.73, 12 34 2.05, 12 29 4.97, 12 45 3.35, 12 34 4.74, 16 39 4.65, 2 56 3.73, 11 18 5.78, 5 7 1.04, ,,,,,,,,,,,,,,,,,
12 44 4.59, 12 33 2.99, 12 45 3.38, 12 38 4.4, 1 21 1.44, 7 16 1.91, 7 7 0.27, 7 11 2.06, 16 38 1.0, 16 26 0.49, 9 27 3.92, 9 19 4.31, 9 19 2.55, 9 19 6.33, 9 31 5.77, 9 34 6.61, 9 30 3.36, 9 23 4.83, 1 42 2.03, 1 43 1.75, 1 32 1.55, 1 32 3.95, 1 30 1.88, 13 48 1.42, 13 39 1.45, 15 19 1.7, 17 28 0.78, ,,,,
10 28 11.76, 14 26 0.14, 14 27 8.2, 12 45 3.27, 1 24 0.27, 7 14 4.41, 9 28 1.8, 11 33 9.93, 5 11 4.3, 5 10 5.76, 17 10 9.69, 17 30 4.01, 17 30 5.37, 17 21 3.05, 17 30 9.75, 6 19 1.8, 8 56 5.85, 17 24 13.27, 17 15 3.52, 16 44 2.99, 9 26 1.99, 11 38 9.35, ,,,,,,,,,
10 21 2.98, 14 46 12.8, 12 53 10.24, 7 36 5.3, 13 23 1.83, 15 33 1.29, 8 37 9.13, 6 56 1.44, 6 60 2.39, 17 28 8.69, 5 34 4.73, 9 63 2.06, 11 23 6.08, 5 23 3.52, ,,,,,,,,,,,,,,,,,
10 36 3.56, 10 61 8.76, 10 53 17.56, 10 48 4.74, 14 31 12.22, 18 86 4.47, 18 28 3.26, 18 74 3.91, 7 11 11.78, 13 67 2.75, 14 24 7.51, 14 34 14.33, 18 80 5.06, 18 42 1.0, 18 57 0.39, 18 47 2.52, 1 37 0.53, 7 7 4.65, 13 33 1.66, 15 25 4.18, 6 24 1.55, 6 25 2.06, 6 21 1.62, 17 25 6.08, 17 26 6.39, 17 24 8.72, 17 21 6.16, 17 30 2.66, 15 25 2.6, 15 29 3.98, 10 60 8.38, 10 53 6.93
10 36 0.9, 13 33 0.72, 8 50 1.64, 8 33 1.78, 6 21 1.02, 6 31 0.67, 6 20 0.22, 6 29 1.98, 6 24 0.23, 6 23 1.55, 17 21 0.7, 17 18 1.75, 17 25 2.08, 17 29 1.21, 4 60 1.95, 9 17 0.67, 2 81 2.83, 2 30 5.68, 5 12 3.19, 3 31 3.93, 3 46 4.16, ,,,,,,,,,,
14 30 1.43, 14 23 7.11, 18 69 6.49, 18 57 3.3, 14 29 4.93, 12 36 5.72, 12 53 3.01, 1 51 0.74, 1 31 0.22, 7 10 1.5, 13 61 2.48, 6 27 1.15, 6 16 2.04, 6 14 1.52, 4 44 3.76, 4 40 3.31, 16 44 1.83, 16 39 6.43, 16 25 1.9, 1 28 1.02, 1 39 1.68, 1 32 0.95, 1 40 2.02, 13 54 2.15, 6 36 1.49, 17 26 5.04, 4 54 6.13, 16 49 3.28, 16 44 6.19, 9 21 0.43, 9 27 1.11, 9 20 0.72
10 30 5.2, 10 31 2.04, 10 24 6.26, 10 40 5.46, 10 38 3.79, 14 62 18.77, 18 27 3.29, 17 27 1.92, 17 34 1.59, 17 34 6.81, 17 15 11.01, 17 46 3.98, 17 25 6.47, 17 23 5.38, 16 56 5.55, 9 77 1.97, 5 35 2.74, 5 23 4.54, 5 15 0.86, 3 23 7.22, 3 48 3.1, 3 56 5.08, ,,,,,,,,,
14 52 5.89, 12 49 0.73, 12 40 0.19, 1 38 0.1, 1 83 1.38, 15 47 1.69, 8 32 6.58, 17 37 6.58, 5 15 2.52, 5 24 5.63, ,,,,,,,,,,,,,,,,,,,,,
10 24 1.22, 10 54 0.53, 10 16 1.35, 10 37 1.4, 10 16 0.59, 14 27 3.25, 18 67 0.85, 1 37 2.31, 7 11 1.16, 7 12 1.56, 13 43 2.03, 15 26 4.83, 6 29 1.35, 17 26 1.73, 16 42 1.25, 9 25 3.34, 5 14 4.26, 5 12 1.76, ,,,,,,,,,,,,,
14 25 1.7, 12 26 5.87, 12 25 0.03, 16 42 1.83, 16 41 0.49, 16 28 0.05, 9 19 8.84, 2 52 2.59, 2 47 3.2, 2 58 2.02, 2 46 4.68, 2 63 2.03, 2 70 4.71, 2 77 6.21, 2 78 4.15, 9 20 7.42, 1 28 1.51, 1 42 3.17, 1 37 4.04, 7 13 1.88, 7 10 0.85, 1 32 2.22, 8 42 0.37, 4 59 2.27, 4 46 1.29, 4 35 1.64, 16 58 1.66, 7 16 0.28, 7 12 1.16, 13 63 0.83, 13 25 1.64, 6 33 1.86
12 44 3.91, 12 47 7.83, 12 30 5.9, 12 36 5.19, 12 61 3.93, 1 36 1.24, 7 14 8.22, 13 38 2.06, 13 54 1.58, 13 33 2.51, 13 51 0.14, 13 77 3.02, 13 46 1.18, 13 62 1.65, 4 46 4.78, 8 35 5.36, 6 30 1.26, 6 22 1.14, 6 21 1.98, 4 45 5.13, 16 29 1.05, 9 25 1.45, 2 92 8.45, 2 79 4.53, 2 62 14.15, 2 58 4.0, 2 64 6.19, 11 20 6.29, 2 27 9.25, 11 26 8.63, 11 34 4.0, 
10 31 3.65, 10 57 6.48, 10 37 6.13, 14 38 11.83, 10 28 3.01, 14 55 3.51, 18 40 3.92, 12 51 6.32, 1 48 1.25, 15 46 6.34, 15 39 1.88, 15 60 1.77, 15 33 3.33, 15 41 2.8, 15 36 0.64, 15 57 1.41, 13 49 1.84, 8 40 1.86, 8 35 0.81, 8 17 6.3, 8 35 5.34, 8 28 5.4, 8 38 3.41, 6 81 2.22, ,,,,,,,
10 32 4.06, 10 71 1.2, 14 26 15.0, 18 32 4.7, 18 28 2.69, 18 59 7.93, 12 40 9.96, 12 44 5.92, 12 39 6.22, 1 38 1.24, 7 15 2.94, 13 38 1.43, 15 24 1.37, 15 17 1.34, 8 53 4.5, 4 46 6.73, 5 9 2.8, ,,,,,,,,,,,,,,
10 31 6.67, 10 28 9.86, 10 38 8.61, 10 48 7.63, 10 56 4.47, 10 49 0.8, 10 30 5.3, 10 40 5.74, 10 50 3.56, 18 57 4.03, 18 71 3.93, 18 50 2.67, 18 58 2.97, 18 23 0.18, 18 28 2.76, 18 55 5.36, 1 26 1.5, 7 10 6.39, 13 48 1.94, 13 52 1.92, 15 24 3.26, 6 28 1.32, 17 16 8.33, 16 24 3.52, 11 31 4.05, 5 8 5.1, 5 9 2.88, 5 14 1.37, 3 54 5.41, 3 29 8.72, 3 41 2.04, 
10 58 3.51, 10 33 3.76, 10 28 1.15, 14 40 4.58, 14 74 3.39, 1 84 1.85, 16 46 4.45, 2 45 10.69, 11 27 1.63, 11 21 12.88, 3 34 2.56, ,,,,,,,,,,,,,,,,,,,,
10 31 5.07, 10 53 0.24, 18 51 3.55, 18 68 1.72, 18 59 2.23, 2 83 8.32, 2 54 5.2, 3 63 5.64, 3 26 3.29, 3 33 3.37, ,,,,,,,,,,,,,,,,,,,,,
 16 40 2.27, 16 34 1.91, 16 32 2.42, 2 84 4.16, 11 22 2.31, 11 26 7.96, 11 27 2.3, 11 15 0.07, 5 14 1.56, 4 43 4.06, 3 29 3.24, ,,,,,,,,,,,,,,,,,,,,
14 33 12.16, 14 32 10.59, 12 45 3.94, 1 38 0.9, 7 11 1.87, 7 14 8.35, 7 8 6.21, 7 15 8.05, 13 77 2.04, 6 27 0.49, 4 49 4.8, 16 34 2.84, 9 6 0.31, 2 69 8.1, 2 96 7.81, 2 72 11.58, 2 77 15.79, 11 33 7.66, 11 34 1.73, ,,,,,,,,,,,,
14 33 4.31, 12 44 1.67, 1 43 0.33, 7 12 6.9, 13 47 1.29, 15 19 1.75, 8 57 3.74, 6 32 0.09, ,,,,,,,,,,,,,,,,,,,,,,,
14 29 12.63, 10 54 3.97, 14 38 17.28, 12 30 2.88, 12 45 5.0, 1 52 0.76, 7 8 8.76, 13 51 1.59, 13 53 0.92, 13 63 0.84, 13 20 1.67, 6 23 1.82, 6 28 1.44, 6 24 1.46, 4 66 5.32, 4 53 4.65, 4 56 9.26, 16 35 2.96, 11 29 7.11, 11 36 2.2, 11 32 5.35, ,,,,,,,,,,
10 34 4.3, 14 23 17.39, 18 60 5.85, 18 37 4.39, 18 68 9.36, 12 37 1.79, 12 35 8.23, 1 26 1.05, 13 36 2.39, 15 20 2.76, 15 29 3.53, 8 22 3.35, 8 50 3.2, 6 26 1.26, 6 19 0.86, 6 27 1.89, 17 33 3.97, 2 68 11.11, 5 14 0.97, 5 8 3.89, ,,,,,,,,,,,
10 31 0.68, 10 17 1.48, 18 68 2.64, 18 54 0.26, 18 46 1.59, 18 50 2.14, 1 105 1.83, 7 44 0.56, 7 54 1.18, 16 41 0.24, 5 21 2.7, 11 15 1.24, 11 20 1.13, 5 27 2.58, 5 34 0.67, 5 15 2.67, ,,,,,,,,,,,,,,,
14 51 6.07, 14 52 7.9, 7 48 8.57, 13 61 1.14, 13 31 0.44, 7 39 4.61, 13 48 1.31, 13 65 1.29, 15 26 2.91, 15 41 0.47, 6 24 1.25, 6 79 1.34, 6 63 0.82, 6 90 2.1, 6 48 0.82, 6 52 0.49, 6 86 1.35, 4 74 2.14, 4 55 2.95, 16 61 5.02, 16 32 5.06, 9 41 2.38, 9 75 1.44, 9 101 1.27, 9 100 1.78, 9 73 1.01, 2 25 14.2, 2 44 13.58, ,,,
14 31 2.36, 12 35 7.71, 1 31 0.85, 1 42 1.1, 1 39 0.57, 1 18 1.29, 1 36 0.72, 1 15 0.7, 1 26 1.22, 7 10 9.11, 6 14 1.03, 6 26 1.25, 6 24 1.17, 6 36 0.68, 4 49 3.31, 16 27 5.31, 16 30 2.24, 9 25 2.43, 9 34 1.67, 9 12 1.27, 2 59 8.04, ,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 29 1.52, 10 52 0.61, 14 36 2.8, 10 28 1.04, 10 40 0.29, 10 59 0.34, 10 44 0.56, 10 46 1.55, 10 33 1.46, 10 46 1.76, 10 43 0.43, 18 67 1.36, 18 59 0.61, 18 40 0.98, 18 54 1.09, 1 53 2.07, 1 39 1.11, 7 9 0.6, 13 54 1.22, 15 30 2.17, 15 31 2.3, 15 16 7.01, 17 28 3.32, 17 25 0.1, 17 30 2.9, 17 35 2.02, 17 31 2.03, 11 20 0.43, 5 7 2.92, 5 19 1.84, 3 48 3.91, 
 6 57 0.3, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 32 7.31, 14 56 9.62, 14 43 19.62, 14 45 12.28, 14 31 14.85, 14 36 15.11, 14 21 15.24, 18 51 5.63, 12 58 0.2, 12 49 4.09, 12 54 0.63, 12 48 1.94, 7 54 6.72, 7 35 6.13, 13 48 1.94, 13 64 2.0, 13 37 2.12, 13 45 0.86, 13 64 2.51, 15 53 2.76, 6 63 0.71, 17 32 0.16, 4 47 0.54, 4 69 0.44, 4 80 6.41, 16 72 1.3, 2 50 15.41, 2 60 6.69, ,,,
10 37 0.79, 10 45 1.85, 14 50 3.02, 14 40 3.46, 12 61 1.93, 12 57 2.94, 12 73 0.99, 12 71 5.34, 1 57 2.38, 1 61 1.66, 7 37 2.23, 15 53 3.19, 15 21 2.07, 8 22 1.79, 8 43 1.27, 8 21 2.09, 6 54 1.67, 6 50 1.36, 6 62 2.43, 17 22 1.26, 17 32 1.09, 17 20 1.6, 17 27 0.25, ,,,,,,,,
14 33 9.76, 12 37 5.29, 1 25 0.75, 1 34 1.6, 1 30 1.33, 1 13 0.76, 1 31 1.23, 1 47 0.31, 1 27 1.49, 7 8 6.31, 13 38 0.04, 13 46 1.25, 7 11 6.11, 7 18 5.23, 13 45 1.97, 16 63 5.42, 16 23 4.19, 7 9 5.76, 13 63 2.06, 15 29 2.27, 6 24 1.54, 4 59 4.25, 4 55 3.57, 4 43 3.62, 16 45 5.38, 9 21 1.52, 9 37 1.53, 9 39 1.62, 2 90 14.58, 2 58 3.68, 2 71 7.92, 2 63 7.2
10 30 3.17, 10 46 2.88, 10 36 7.23, 10 40 5.71, 10 26 6.93, 18 59 2.73, 18 53 3.77, 12 44 8.85, 1 36 1.22, 1 26 0.74, 13 30 0.86, 13 65 1.19, 15 24 4.31, 15 17 2.6, 15 17 2.53, 15 30 0.93, 15 31 2.34, 15 25 0.29, 8 36 6.7, 6 23 1.63, 6 26 0.61, 17 23 3.09, 6 27 1.8, 6 31 0.31, 6 16 1.08, 6 24 0.96, 6 12 0.27, 17 25 4.29, 17 25 7.69, 17 24 6.49, 16 5 3.04, 16 38 4.09
14 26 1.97, 14 31 1.72, 6 35 1.34, 6 27 1.4, 4 56 2.7, 4 22 2.6, 16 52 1.01, 9 32 3.61, 9 35 9.63, 9 35 0.76, 9 30 5.44, 9 29 8.48, 9 14 9.35, 9 31 3.65, 9 16 6.06, 9 27 8.6, 9 29 9.53, 9 32 5.28, 2 77 2.6, 11 27 0.52, 11 18 0.85, ,,,,,,,,,,
18 47 5.47, 1 38 1.11, 7 13 6.05, 13 53 1.86, 13 66 1.18, 15 24 0.77, 15 19 3.11, 15 20 1.42, 17 18 0.61, 17 28 6.43, 17 32 2.9, 17 35 5.87, 17 24 4.2, 17 27 0.95, 4 47 4.29, 2 51 10.91, 11 31 6.0, 3 40 1.72, 3 53 7.52, 3 26 6.32, 3 52 2.53, ,,,,,,,,,,
18 55 7.38, 7 11 3.78, 16 33 5.7, 16 53 5.11, 16 38 5.79, 16 44 2.74, 16 33 6.6, 16 33 5.7, 9 14 1.95, 11 30 6.28, 11 32 5.2, 5 11 4.54, ,,,,,,,,,,,,,,,,,,,
10 33 1.52, 10 37 1.41, 10 46 1.24, 14 23 1.29, 12 35 6.97, 12 46 0.74, 12 30 2.73, 12 51 5.56, 1 44 3.99, 1 48 1.32, 12 48 3.26, 1 26 2.1, 15 25 3.58, 16 20 1.58, 16 38 0.66, 16 25 2.0, 11 31 0.97, 3 37 5.07, ,,,,,,,,,,,,,
6 20 1.21, 6 20 2.33, 4 47 6.4, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 30 3.47, 10 31 2.8, 10 27 5.4, 10 42 6.36, 18 44 5.95, 1 59 0.64, 7 28 1.82, 18 41 4.62, 13 46 3.07, 8 25 2.71, 6 36 0.44, 4 75 6.32, 16 57 8.08, 9 98 1.37, 2 58 1.95, 3 37 5.42, ,,,,,,,,,,,,,,,
10 30 0.67, 14 34 0.06, 14 25 1.65, 14 36 4.15, 14 30 2.66, 18 78 0.69, 12 31 3.71, 1 37 4.41, 1 20 1.25, 7 10 0.94, 5 10 1.64, 5 9 1.81, ,,,,,,,,,,,,,,,,,,,
10 28 4.48, 18 60 5.65, 18 74 2.61, 12 31 4.38, 1 90 1.54, 1 41 0.35, 15 52 3.99, 15 15 1.91, 15 35 2.17, 8 44 5.52, 8 25 2.65, 8 44 3.81, 8 48 7.22, 8 41 6.77, 8 24 6.45, 8 30 4.24, 6 49 1.09, 6 38 2.24, 17 31 8.0, 16 57 1.89, 16 47 5.41, 16 47 8.27, 11 23 6.32, 5 35 2.09, 5 33 5.57, 5 34 3.22, 5 33 2.12, 5 15 0.62, ,,,
10 31 1.3, 14 73 5.22, 14 41 3.94, 12 64 4.08, 12 59 6.37, 1 92 0.46, 13 44 0.47, 13 50 0.47, 13 49 1.2, 13 35 1.67, 15 52 2.42, 15 49 0.46, 15 53 2.97, 15 52 4.01, 15 52 3.14, 6 87 1.37, 6 53 0.71, 17 20 1.02, 16 36 0.9, 11 16 0.54, 5 34 2.61, 5 32 2.55, ,,,,,,,,,
